user_id,event_date,period,user_segment,device,traffic_source,visit,product_view,cart,payment,purchase,error_type,purchase_amount
100891,2026-08-08,before,new,iOS,Instagram,1,0,0,0,0,none,0
100892,2026-08-08,before,light,Android,Google,1,1,1,1,1,none,4495
100893,2026-08-08,before,light,PC,Google,1,1,1,1,1,none,5094
100894,2026-08-08,before,light,Android,X,1,1,1,1,1,payment_api_error,5034
100895,2026-08-08,before,new,Android,Google,1,1,0,0,0,none,0
100896,2026-08-08,before,light,Android,Instagram,1,1,1,1,1,none,7019
100897,2026-08-08,before,new,iOS,Instagram,1,1,1,1,1,none,2573
100898,2026-08-08,before,light,PC,Google,1,1,0,0,0,none,0
100899,2026-08-08,before,light,iOS,Direct,1,1,1,0,0,none,0
100900,2026-08-08,before,heavy,Android,Instagram,1,1,1,1,1,timeout_error,12457
100901,2026-08-08,before,new,iOS,Google,1,1,1,0,0,none,0
100902,2026-08-08,before,new,Android,Instagram,1,1,0,0,0,none,0
100903,2026-08-08,before,new,iOS,Google,1,1,1,1,1,none,4474
100904,2026-08-08,before,heavy,Android,X,1,1,0,0,0,none,0
100905,2026-08-08,before,new,PC,Google,1,1,0,0,0,none,0
100906,2026-08-08,before,light,iOS,Instagram,1,1,1,1,1,none,4203
100907,2026-08-08,before,new,iOS,Instagram,1,1,1,0,0,none,0
100908,2026-08-08,before,new,Android,Instagram,1,1,0,0,0,none,0
100909,2026-08-08,before,light,iOS,Instagram,1,0,0,0,0,none,0
100910,2026-08-08,before,light,Android,Google,1,0,0,0,0,none,0
100911,2026-08-08,before,new,Android,Google,1,1,0,0,0,none,0
100912,2026-08-08,before,light,Android,X,1,1,0,0,0,none,0
100913,2026-08-08,before,heavy,PC,Google,1,1,1,0,0,none,0
100914,2026-08-08,before,heavy,PC,Google,1,1,0,0,0,none,0
100915,2026-08-08,before,light,Android,Google,1,1,0,0,0,none,0
100916,2026-08-08,before,light,iOS,Google,1,1,0,0,0,none,0
100917,2026-08-08,before,new,iOS,Instagram,1,0,0,0,0,none,0
100918,2026-08-08,before,light,Android,X,1,1,1,1,1,none,4701
100919,2026-08-08,before,light,iOS,Google,1,1,1,0,0,none,0
100920,2026-08-08,before,light,PC,Google,1,1,1,0,0,none,0
100921,2026-08-08,before,light,iOS,X,1,1,0,0,0,none,0
100922,2026-08-08,before,new,iOS,X,1,1,1,1,1,none,4329
100923,2026-08-08,before,new,iOS,Direct,1,1,1,1,1,none,5113
100924,2026-08-08,before,heavy,iOS,X,1,0,0,0,0,none,0
100925,2026-08-08,before,light,iOS,Direct,1,1,0,0,0,none,0
100926,2026-08-08,before,light,iOS,Instagram,1,1,0,0,0,payment_api_error,0
100927,2026-08-08,before,light,Android,Direct,1,1,0,0,0,none,0
100928,2026-08-08,before,new,iOS,Instagram,1,1,0,0,0,none,0
100929,2026-08-08,before,light,iOS,Direct,1,1,0,0,0,none,0
100930,2026-08-08,before,light,Android,Direct,1,1,1,1,1,none,5431
100931,2026-08-08,before,new,iOS,Google,1,1,0,0,0,none,0
100932,2026-08-08,before,heavy,PC,Google,1,1,1,1,0,none,0
100933,2026-08-08,before,light,Android,Direct,1,1,1,1,1,none,5111
100934,2026-08-08,before,new,PC,Google,1,0,0,0,0,none,0
100935,2026-08-08,before,light,Android,X,1,1,1,1,1,none,4080
100936,2026-08-08,before,light,Android,X,1,1,1,1,1,none,7306
100937,2026-08-08,before,light,Android,Instagram,1,1,0,0,0,none,0
100938,2026-08-08,before,new,Android,Direct,1,0,0,0,0,none,0
100939,2026-08-08,before,heavy,PC,X,1,1,0,0,0,none,0
100940,2026-08-08,before,heavy,iOS,Google,1,1,0,0,0,none,0
100941,2026-08-08,before,heavy,Android,Instagram,1,1,0,0,0,none,0
100942,2026-08-08,before,new,Android,X,1,1,1,0,0,none,0
100943,2026-08-08,before,light,Android,Instagram,1,1,0,0,0,none,0
100944,2026-08-08,before,new,Android,Direct,1,1,1,1,1,none,3784
100945,2026-08-08,before,heavy,iOS,Instagram,1,1,0,0,0,none,0
100946,2026-08-08,before,light,Android,Instagram,1,1,0,0,0,none,0
100947,2026-08-08,before,light,iOS,Instagram,1,1,1,1,1,none,7111
100948,2026-08-08,before,light,PC,X,1,1,1,1,1,none,5554
100949,2026-08-08,before,new,iOS,Direct,1,1,0,0,0,none,0
100950,2026-08-08,before,heavy,iOS,Direct,1,1,1,1,1,none,9892
100951,2026-08-08,before,light,iOS,Instagram,1,1,1,1,0,none,0
100952,2026-08-08,before,light,iOS,Instagram,1,0,0,0,0,none,0
100953,2026-08-08,before,new,PC,X,1,1,1,1,0,none,0
100954,2026-08-08,before,heavy,Android,Instagram,1,1,0,0,0,none,0
100955,2026-08-08,before,heavy,Android,Google,1,1,0,0,0,none,0
100956,2026-08-08,before,light,iOS,Instagram,1,1,1,1,0,none,0
100957,2026-08-08,before,light,iOS,Google,1,1,1,1,1,none,6445
100958,2026-08-08,before,light,Android,Direct,1,1,1,1,1,none,4193
100959,2026-08-08,before,heavy,iOS,Google,1,0,0,0,0,none,0
100960,2026-08-08,before,light,PC,Direct,1,1,1,0,0,none,0
100961,2026-08-09,before,light,iOS,Instagram,1,1,1,0,0,none,0
100962,2026-08-09,before,light,Android,X,1,1,1,0,0,none,0
100963,2026-08-09,before,new,iOS,Google,1,1,1,1,0,none,0
100964,2026-08-09,before,light,PC,X,1,1,0,0,0,none,0
100965,2026-08-09,before,new,iOS,Google,1,1,0,0,0,none,0
100966,2026-08-09,before,light,Android,Instagram,1,1,1,0,0,none,0
100967,2026-08-09,before,light,PC,Direct,1,1,1,0,0,none,0
100968,2026-08-09,before,heavy,Android,Google,1,1,1,1,1,none,8720
100969,2026-08-09,before,light,PC,Instagram,1,1,1,1,0,none,0
100970,2026-08-09,before,light,iOS,X,1,0,0,0,0,none,0
100971,2026-08-09,before,heavy,PC,Google,1,0,0,0,0,none,0
100972,2026-08-09,before,new,Android,Direct,1,1,0,0,0,none,0
100973,2026-08-09,before,light,Android,Google,1,1,0,0,0,none,0
100974,2026-08-09,before,new,Android,Direct,1,1,0,0,0,none,0
100975,2026-08-09,before,light,PC,Google,1,1,0,0,0,none,0
100976,2026-08-09,before,light,iOS,Direct,1,1,0,0,0,none,0
100977,2026-08-09,before,heavy,Android,Google,1,1,1,0,0,none,0
100978,2026-08-09,before,light,PC,Direct,1,1,0,0,0,none,0
100979,2026-08-09,before,new,iOS,Direct,1,1,1,0,0,none,0
100980,2026-08-09,before,heavy,iOS,Instagram,1,1,1,1,1,none,12243
100981,2026-08-09,before,light,iOS,Google,1,1,1,1,1,none,4953
100982,2026-08-09,before,heavy,Android,X,1,1,0,0,0,none,0
100983,2026-08-09,before,heavy,Android,Direct,1,1,0,0,0,none,0
100984,2026-08-09,before,new,PC,Instagram,1,1,0,0,0,none,0
100985,2026-08-09,before,new,iOS,Direct,1,1,0,0,0,none,0
100986,2026-08-09,before,heavy,Android,Google,1,1,0,0,0,none,0
100987,2026-08-09,before,light,Android,Direct,1,1,0,0,0,none,0
100988,2026-08-09,before,heavy,PC,Google,1,1,1,1,1,none,11668
100989,2026-08-09,before,heavy,Android,Direct,1,1,0,0,0,none,0
100990,2026-08-09,before,new,iOS,Direct,1,1,0,0,0,payment_api_error,0
100991,2026-08-09,before,light,Android,Instagram,1,1,0,0,0,none,0
100992,2026-08-09,before,new,iOS,Instagram,1,1,0,0,0,none,0
100993,2026-08-09,before,new,PC,Direct,1,1,0,0,0,none,0
100994,2026-08-09,before,light,iOS,Instagram,1,1,1,0,0,none,0
100995,2026-08-09,before,new,PC,X,1,1,1,1,1,none,3385
100996,2026-08-09,before,new,iOS,X,1,1,0,0,0,none,0
100997,2026-08-09,before,new,iOS,Google,1,1,0,0,0,none,0
100998,2026-08-09,before,heavy,PC,Google,1,1,1,0,0,none,0
100999,2026-08-09,before,light,Android,X,1,1,0,0,0,none,0
101000,2026-08-09,before,new,Android,Direct,1,1,0,0,0,none,0
101001,2026-08-09,before,light,PC,Instagram,1,0,0,0,0,none,0
101002,2026-08-09,before,light,iOS,Google,1,0,0,0,0,none,0
101003,2026-08-09,before,light,iOS,Direct,1,1,1,1,1,none,6810
101004,2026-08-09,before,light,PC,Instagram,1,1,1,1,1,none,8435
101005,2026-08-09,before,light,iOS,Google,1,1,1,1,1,none,3798
101006,2026-08-09,before,new,iOS,Instagram,1,1,1,0,0,none,0
101007,2026-08-09,before,light,PC,X,1,1,0,0,0,none,0
101008,2026-08-09,before,heavy,Android,X,1,0,0,0,0,none,0
101009,2026-08-09,before,new,Android,Google,1,1,0,0,0,none,0
101010,2026-08-09,before,heavy,iOS,Direct,1,1,1,1,0,none,0
101011,2026-08-09,before,light,Android,Google,1,1,1,1,1,none,7019
101012,2026-08-09,before,new,iOS,Instagram,1,1,0,0,0,none,0
101013,2026-08-09,before,light,PC,Google,1,1,1,1,1,none,7469
101014,2026-08-09,before,new,iOS,Google,1,1,0,0,0,none,0
101015,2026-08-09,before,new,Android,Instagram,1,1,1,1,1,none,3661
101016,2026-08-09,before,light,Android,Google,1,1,1,1,1,none,5245
101017,2026-08-09,before,light,PC,Google,1,1,0,0,0,none,0
101018,2026-08-09,before,new,Android,X,1,0,0,0,0,none,0
101019,2026-08-09,before,new,PC,Instagram,1,0,0,0,0,none,0
101020,2026-08-09,before,light,iOS,Google,1,1,0,0,0,none,0
101021,2026-08-09,before,light,PC,Instagram,1,1,1,1,1,none,5479
101022,2026-08-09,before,new,Android,Direct,1,1,1,0,0,none,0
101023,2026-08-09,before,light,Android,Instagram,1,1,1,1,1,payment_api_error,5142
101024,2026-08-09,before,light,Android,Direct,1,1,0,0,0,none,0
101025,2026-08-09,before,light,Android,X,1,1,1,1,1,none,2961
101026,2026-08-09,before,new,PC,Google,1,1,1,1,1,none,3330
101027,2026-08-09,before,light,Android,Instagram,1,0,0,0,0,none,0
101028,2026-08-09,before,light,Android,Instagram,1,1,0,0,0,none,0
101029,2026-08-09,before,light,iOS,Google,1,1,0,0,0,none,0
101030,2026-08-09,before,new,Android,Direct,1,1,0,0,0,none,0
101031,2026-08-09,before,light,Android,Google,1,1,0,0,0,none,0
101032,2026-08-09,before,light,Android,Instagram,1,0,0,0,0,none,0
101033,2026-08-09,before,new,Android,X,1,1,1,1,1,none,3804
101034,2026-08-09,before,new,Android,Google,1,1,1,0,0,none,0
101035,2026-08-09,before,light,Android,Instagram,1,0,0,0,0,none,0
101036,2026-08-09,before,light,iOS,Google,1,1,0,0,0,none,0
101037,2026-08-09,before,new,Android,Direct,1,1,1,1,1,none,3934
101038,2026-08-09,before,new,Android,Instagram,1,1,1,1,1,none,4729
101039,2026-08-09,before,light,PC,Instagram,1,0,0,0,0,none,0
101040,2026-08-09,before,new,iOS,Google,1,0,0,0,0,none,0
101041,2026-08-09,before,light,iOS,Google,1,1,0,0,0,none,0
101042,2026-08-09,before,new,Android,Direct,1,1,0,0,0,none,0
101043,2026-08-09,before,light,Android,Instagram,1,1,0,0,0,none,0
101044,2026-08-09,before,new,Android,Direct,1,0,0,0,0,none,0
101045,2026-08-09,before,heavy,PC,Google,1,0,0,0,0,none,0
101046,2026-08-09,before,light,Android,Direct,1,1,0,0,0,none,0
101047,2026-08-09,before,light,PC,Direct,1,1,0,0,0,none,0
101048,2026-08-09,before,heavy,Android,Direct,1,1,0,0,0,none,0
101049,2026-08-09,before,new,iOS,Direct,1,1,0,0,0,none,0
101050,2026-08-09,before,new,iOS,X,1,0,0,0,0,none,0
101051,2026-08-09,before,light,iOS,X,1,1,1,1,1,none,4323
101052,2026-08-09,before,light,PC,Instagram,1,1,1,1,1,none,4806
101053,2026-08-09,before,heavy,iOS,Instagram,1,0,0,0,0,none,0
101054,2026-08-09,before,new,iOS,Direct,1,1,0,0,0,none,0
101055,2026-08-09,before,light,Android,Google,1,0,0,0,0,none,0
101056,2026-08-09,before,heavy,iOS,Instagram,1,0,0,0,0,none,0
101057,2026-08-09,before,heavy,PC,Direct,1,0,0,0,0,none,0
101058,2026-08-09,before,new,Android,Instagram,1,1,1,0,0,none,0
101059,2026-08-09,before,new,Android,Instagram,1,1,1,1,1,none,3832
101060,2026-08-09,before,new,PC,Google,1,1,1,0,0,none,0
101061,2026-08-09,before,new,iOS,Google,1,0,0,0,0,none,0
101062,2026-08-09,before,heavy,Android,Google,1,1,0,0,0,none,0
101063,2026-08-09,before,heavy,PC,Google,1,0,0,0,0,none,0
101064,2026-08-09,before,light,iOS,Direct,1,0,0,0,0,none,0
101065,2026-08-09,before,heavy,Android,Direct,1,1,1,1,1,none,7982
101066,2026-08-09,before,light,PC,X,1,1,1,1,1,none,5944
101067,2026-08-09,before,new,Android,Direct,1,0,0,0,0,none,0
101068,2026-08-09,before,light,Android,Direct,1,1,1,1,1,none,7513
101069,2026-08-09,before,new,iOS,Direct,1,1,1,1,1,none,4746
101070,2026-08-09,before,light,iOS,Direct,1,1,0,0,0,none,0
101071,2026-08-09,before,light,Android,Google,1,1,1,1,1,none,8487
101072,2026-08-09,before,light,iOS,Google,1,1,0,0,0,none,0
101073,2026-08-09,before,heavy,Android,X,1,1,1,1,1,none,15853
101074,2026-08-09,before,new,iOS,Google,1,0,0,0,0,none,0
101075,2026-08-09,before,heavy,Android,Direct,1,1,0,0,0,none,0
101076,2026-08-09,before,light,Android,Instagram,1,1,0,0,0,none,0
101077,2026-08-09,before,light,PC,Direct,1,1,0,0,0,none,0
101078,2026-08-09,before,new,Android,Instagram,1,1,0,0,0,none,0
101079,2026-08-09,before,heavy,Android,X,1,1,1,0,0,none,0
101080,2026-08-09,before,heavy,iOS,Google,1,0,0,0,0,none,0
101081,2026-08-10,before,new,Android,Instagram,1,1,1,1,0,none,0
101082,2026-08-10,before,light,Android,X,1,1,1,0,0,none,0
101083,2026-08-10,before,new,Android,Instagram,1,1,1,1,0,none,0
101084,2026-08-10,before,light,iOS,Instagram,1,1,1,1,1,none,9394
101085,2026-08-10,before,light,iOS,Instagram,1,1,0,0,0,none,0
101086,2026-08-10,before,light,Android,Instagram,1,1,1,1,1,none,5190
101087,2026-08-10,before,new,PC,Direct,1,0,0,0,0,none,0
101088,2026-08-10,before,heavy,PC,X,1,1,0,0,0,none,0
101089,2026-08-10,before,new,iOS,Instagram,1,0,0,0,0,none,0
101090,2026-08-10,before,heavy,Android,Google,1,1,0,0,0,none,0
101091,2026-08-10,before,light,PC,X,1,1,0,0,0,none,0
101092,2026-08-10,before,light,iOS,Instagram,1,1,1,0,0,none,0
101093,2026-08-10,before,light,Android,Google,1,1,1,1,1,none,4439
101094,2026-08-10,before,light,PC,Google,1,1,0,0,0,none,0
101095,2026-08-10,before,light,PC,Instagram,1,1,1,1,0,none,0
101096,2026-08-10,before,light,iOS,Instagram,1,1,1,1,0,none,0
101097,2026-08-10,before,heavy,PC,Google,1,1,0,0,0,none,0
101098,2026-08-10,before,light,Android,Google,1,1,0,0,0,none,0
101099,2026-08-10,before,new,iOS,Google,1,0,0,0,0,none,0
101100,2026-08-10,before,light,iOS,Instagram,1,1,1,1,0,none,0
101101,2026-08-10,before,light,iOS,X,1,1,1,0,0,none,0
101102,2026-08-10,before,light,PC,Instagram,1,0,0,0,0,none,0
101103,2026-08-10,before,light,iOS,Instagram,1,1,0,0,0,none,0
101104,2026-08-10,before,heavy,Android,Instagram,1,1,0,0,0,none,0
101105,2026-08-10,before,light,PC,Google,1,0,0,0,0,none,0
101106,2026-08-10,before,light,Android,Direct,1,1,1,0,0,none,0
101107,2026-08-10,before,heavy,iOS,X,1,1,0,0,0,none,0
101108,2026-08-10,before,light,Android,Direct,1,1,0,0,0,none,0
101109,2026-08-10,before,light,PC,Google,1,1,0,0,0,none,0
101110,2026-08-10,before,new,iOS,X,1,1,1,1,1,none,4430
101111,2026-08-10,before,light,Android,Instagram,1,0,0,0,0,none,0
101112,2026-08-10,before,light,Android,Instagram,1,1,1,1,1,none,7288
101113,2026-08-10,before,new,iOS,Google,1,0,0,0,0,none,0
101114,2026-08-10,before,heavy,PC,Instagram,1,1,0,0,0,none,0
101115,2026-08-10,before,new,Android,Google,1,0,0,0,0,none,0
101116,2026-08-10,before,new,Android,Google,1,1,1,1,1,none,2928
101117,2026-08-10,before,light,iOS,Instagram,1,1,0,0,0,none,0
101118,2026-08-10,before,new,iOS,Direct,1,1,1,0,0,none,0
101119,2026-08-10,before,light,PC,Instagram,1,1,1,0,0,none,0
101120,2026-08-10,before,new,iOS,Google,1,0,0,0,0,none,0
101121,2026-08-10,before,heavy,Android,Instagram,1,1,1,1,1,none,13129
101122,2026-08-10,before,light,Android,X,1,0,0,0,0,none,0
101123,2026-08-10,before,light,iOS,Direct,1,1,1,1,1,none,8853
101124,2026-08-10,before,light,iOS,X,1,1,0,0,0,none,0
101125,2026-08-10,before,light,Android,Direct,1,1,1,1,1,none,8033
101126,2026-08-10,before,heavy,iOS,Instagram,1,1,1,0,0,none,0
101127,2026-08-10,before,new,Android,Instagram,1,0,0,0,0,none,0
101128,2026-08-10,before,light,iOS,Instagram,1,1,1,0,0,none,0
101129,2026-08-10,before,light,iOS,Instagram,1,1,1,1,0,none,0
101130,2026-08-10,before,new,Android,Instagram,1,1,0,0,0,none,0
101131,2026-08-10,before,new,PC,X,1,1,1,0,0,none,0
101132,2026-08-10,before,new,Android,Google,1,1,1,1,1,none,3522
101133,2026-08-10,before,light,Android,Instagram,1,1,0,0,0,none,0
101134,2026-08-10,before,light,Android,Instagram,1,1,0,0,0,none,0
101135,2026-08-10,before,new,Android,Direct,1,1,1,1,0,none,0
101136,2026-08-10,before,new,Android,Google,1,1,0,0,0,none,0
101137,2026-08-10,before,new,iOS,Instagram,1,1,0,0,0,none,0
101138,2026-08-10,before,heavy,iOS,X,1,1,1,0,0,none,0
101139,2026-08-10,before,light,iOS,Google,1,0,0,0,0,none,0
101140,2026-08-10,before,light,Android,Google,1,1,0,0,0,none,0
101141,2026-08-10,before,heavy,Android,Google,1,1,0,0,0,none,0
101142,2026-08-10,before,new,Android,Direct,1,1,1,1,0,none,0
101143,2026-08-10,before,new,iOS,Google,1,1,1,1,0,none,0
101144,2026-08-10,before,heavy,Android,Google,1,1,1,1,1,none,9099
101145,2026-08-10,before,light,iOS,Direct,1,1,1,1,1,none,5409
101146,2026-08-10,before,heavy,Android,X,1,1,1,0,0,none,0
101147,2026-08-10,before,heavy,PC,X,1,1,1,1,1,none,10182
101148,2026-08-10,before,new,iOS,Instagram,1,1,1,1,1,none,4656
101149,2026-08-10,before,new,Android,X,1,0,0,0,0,none,0
101150,2026-08-10,before,light,PC,Instagram,1,1,0,0,0,none,0
101151,2026-08-10,before,light,Android,Instagram,1,0,0,0,0,none,0
101152,2026-08-10,before,light,iOS,Google,1,1,1,0,0,none,0
101153,2026-08-10,before,new,iOS,Google,1,1,1,1,1,none,4159
101154,2026-08-10,before,heavy,Android,X,1,1,1,0,0,none,0
101155,2026-08-10,before,new,PC,Direct,1,1,0,0,0,none,0
101156,2026-08-10,before,light,iOS,Google,1,0,0,0,0,none,0
101157,2026-08-10,before,light,PC,Direct,1,1,0,0,0,none,0
101158,2026-08-10,before,new,iOS,Google,1,1,0,0,0,none,0
101159,2026-08-10,before,light,PC,Direct,1,1,0,0,0,none,0
101160,2026-08-10,before,new,Android,Direct,1,1,1,1,1,none,5536
101161,2026-08-10,before,heavy,Android,Instagram,1,1,1,1,1,none,6577
101162,2026-08-10,before,light,PC,Direct,1,1,0,0,0,none,0
101163,2026-08-10,before,new,PC,Direct,1,0,0,0,0,none,0
101164,2026-08-10,before,light,Android,X,1,1,1,1,1,none,5911
101165,2026-08-10,before,heavy,iOS,Google,1,1,0,0,0,none,0
101166,2026-08-10,before,new,iOS,Google,1,0,0,0,0,none,0
101167,2026-08-10,before,new,PC,Direct,1,0,0,0,0,none,0
101168,2026-08-10,before,light,iOS,Direct,1,1,0,0,0,none,0
101169,2026-08-10,before,light,Android,Direct,1,0,0,0,0,none,0
101170,2026-08-10,before,light,PC,Google,1,1,0,0,0,none,0
101171,2026-08-10,before,light,iOS,X,1,0,0,0,0,none,0
101172,2026-08-10,before,new,PC,Google,1,1,1,0,0,none,0
101173,2026-08-10,before,heavy,iOS,Google,1,1,1,1,1,none,9768
101174,2026-08-10,before,light,Android,Direct,1,1,0,0,0,none,0
101175,2026-08-10,before,new,iOS,Google,1,1,0,0,0,none,0
101176,2026-08-10,before,new,Android,Instagram,1,0,0,0,0,none,0
101177,2026-08-10,before,heavy,iOS,Google,1,1,0,0,0,none,0
101178,2026-08-10,before,light,iOS,X,1,1,0,0,0,none,0
101179,2026-08-10,before,new,iOS,Instagram,1,0,0,0,0,none,0
101180,2026-08-10,before,heavy,iOS,X,1,1,0,0,0,none,0
101181,2026-08-10,before,new,Android,Direct,1,1,0,0,0,none,0
101182,2026-08-10,before,heavy,Android,Instagram,1,1,1,0,0,none,0
101183,2026-08-10,before,heavy,iOS,Instagram,1,1,0,0,0,none,0
101184,2026-08-10,before,new,Android,Google,1,0,0,0,0,none,0
101185,2026-08-10,before,heavy,Android,Instagram,1,1,0,0,0,none,0
101186,2026-08-10,before,light,iOS,Instagram,1,0,0,0,0,none,0
101187,2026-08-10,before,new,PC,Instagram,1,1,0,0,0,none,0
101188,2026-08-10,before,heavy,PC,Google,1,0,0,0,0,none,0
101189,2026-08-10,before,light,iOS,Instagram,1,1,0,0,0,none,0
101190,2026-08-10,before,light,iOS,Google,1,1,1,1,1,timeout_error,5849
101191,2026-08-10,before,new,PC,Instagram,1,1,0,0,0,none,0
101192,2026-08-10,before,light,Android,Direct,1,1,1,1,0,none,0
101193,2026-08-10,before,new,iOS,Direct,1,1,0,0,0,none,0
101194,2026-08-10,before,light,Android,Google,1,0,0,0,0,none,0
101195,2026-08-10,before,heavy,Android,Direct,1,1,1,1,1,none,15104
101196,2026-08-10,before,light,PC,Google,1,1,1,1,0,none,0
101197,2026-08-10,before,light,iOS,X,1,1,0,0,0,none,0
101198,2026-08-10,before,heavy,Android,Direct,1,1,0,0,0,none,0
101199,2026-08-10,before,new,Android,Instagram,1,1,1,1,1,none,2904
101200,2026-08-10,before,new,iOS,Google,1,1,1,0,0,none,0
101201,2026-08-11,before,heavy,PC,Google,1,1,0,0,0,none,0
101202,2026-08-11,before,light,iOS,Instagram,1,1,0,0,0,none,0
101203,2026-08-11,before,light,PC,Direct,1,0,0,0,0,none,0
101204,2026-08-11,before,light,iOS,Google,1,0,0,0,0,none,0
101205,2026-08-11,before,heavy,Android,Direct,1,1,0,0,0,none,0
101206,2026-08-11,before,heavy,Android,Google,1,1,0,0,0,none,0
101207,2026-08-11,before,new,Android,Instagram,1,1,0,0,0,none,0
101208,2026-08-11,before,new,PC,X,1,1,0,0,0,none,0
101209,2026-08-11,before,light,iOS,X,1,1,1,1,0,none,0
101210,2026-08-11,before,new,Android,Direct,1,1,1,0,0,none,0
101211,2026-08-11,before,light,iOS,X,1,0,0,0,0,none,0
101212,2026-08-11,before,heavy,PC,Google,1,1,1,1,1,timeout_error,12672
101213,2026-08-11,before,light,Android,Instagram,1,1,1,0,0,none,0
101214,2026-08-11,before,new,PC,Direct,1,1,1,1,0,none,0
101215,2026-08-11,before,light,Android,Direct,1,1,0,0,0,none,0
101216,2026-08-11,before,light,iOS,Google,1,1,1,1,1,none,5028
101217,2026-08-11,before,heavy,Android,Instagram,1,1,0,0,0,none,0
101218,2026-08-11,before,light,Android,Instagram,1,1,1,0,0,none,0
101219,2026-08-11,before,new,iOS,Google,1,1,0,0,0,none,0
101220,2026-08-11,before,new,Android,X,1,1,1,1,1,none,4442
101221,2026-08-11,before,light,Android,Direct,1,1,1,1,1,none,6062
101222,2026-08-11,before,new,PC,Google,1,1,1,1,1,none,4822
101223,2026-08-11,before,heavy,Android,X,1,1,0,0,0,none,0
101224,2026-08-11,before,light,PC,Instagram,1,0,0,0,0,none,0
101225,2026-08-11,before,light,PC,Google,1,0,0,0,0,none,0
101226,2026-08-11,before,light,iOS,Direct,1,1,0,0,0,none,0
101227,2026-08-11,before,new,Android,Direct,1,1,0,0,0,none,0
101228,2026-08-11,before,new,iOS,X,1,1,0,0,0,none,0
101229,2026-08-11,before,new,Android,Google,1,0,0,0,0,none,0
101230,2026-08-11,before,light,iOS,Instagram,1,1,1,0,0,payment_api_error,0
101231,2026-08-11,before,light,iOS,X,1,0,0,0,0,none,0
101232,2026-08-11,before,new,iOS,Google,1,1,0,0,0,none,0
101233,2026-08-11,before,light,PC,X,1,1,0,0,0,none,0
101234,2026-08-11,before,light,iOS,Direct,1,1,0,0,0,none,0
101235,2026-08-11,before,new,iOS,Google,1,0,0,0,0,none,0
101236,2026-08-11,before,light,Android,X,1,1,0,0,0,none,0
101237,2026-08-11,before,new,Android,Direct,1,1,0,0,0,none,0
101238,2026-08-11,before,new,iOS,X,1,0,0,0,0,none,0
101239,2026-08-11,before,light,PC,Direct,1,1,1,1,1,none,8023
101240,2026-08-11,before,heavy,iOS,X,1,1,1,0,0,none,0
101241,2026-08-11,before,light,Android,Instagram,1,1,1,1,1,none,5157
101242,2026-08-11,before,light,Android,X,1,1,1,0,0,none,0
101243,2026-08-11,before,new,Android,Direct,1,1,0,0,0,none,0
101244,2026-08-11,before,heavy,PC,Google,1,1,1,0,0,none,0
101245,2026-08-11,before,light,iOS,X,1,0,0,0,0,none,0
101246,2026-08-11,before,light,PC,Google,1,1,1,1,1,none,5875
101247,2026-08-11,before,light,Android,Direct,1,1,1,1,1,none,7450
101248,2026-08-11,before,new,Android,Google,1,1,0,0,0,none,0
101249,2026-08-11,before,new,Android,Instagram,1,0,0,0,0,none,0
101250,2026-08-11,before,heavy,Android,Google,1,1,0,0,0,none,0
101251,2026-08-11,before,light,iOS,Direct,1,1,1,1,1,none,6491
101252,2026-08-11,before,heavy,iOS,Google,1,1,1,1,1,none,10876
101253,2026-08-11,before,new,Android,Instagram,1,0,0,0,0,none,0
101254,2026-08-11,before,light,iOS,Google,1,0,0,0,0,none,0
101255,2026-08-11,before,new,Android,Google,1,1,0,0,0,none,0
101256,2026-08-11,before,new,Android,Google,1,1,0,0,0,none,0
101257,2026-08-11,before,light,iOS,Google,1,1,1,0,0,none,0
101258,2026-08-11,before,new,PC,Instagram,1,1,1,1,1,none,4980
101259,2026-08-11,before,heavy,iOS,Direct,1,1,0,0,0,none,0
101260,2026-08-11,before,heavy,iOS,Direct,1,1,1,1,0,none,0
101261,2026-08-11,before,light,iOS,Direct,1,1,0,0,0,none,0
101262,2026-08-11,before,light,Android,Direct,1,1,1,1,1,none,6704
101263,2026-08-11,before,new,PC,Direct,1,1,1,1,1,none,5698
101264,2026-08-11,before,light,iOS,Google,1,0,0,0,0,none,0
101265,2026-08-11,before,light,Android,Instagram,1,0,0,0,0,none,0
101266,2026-08-11,before,heavy,iOS,Direct,1,1,0,0,0,none,0
101267,2026-08-11,before,light,Android,Google,1,1,0,0,0,none,0
101268,2026-08-11,before,light,PC,Instagram,1,1,0,0,0,none,0
101269,2026-08-11,before,heavy,Android,Direct,1,1,0,0,0,none,0
101270,2026-08-11,before,heavy,Android,Instagram,1,1,1,1,1,none,11424
101271,2026-08-11,before,light,iOS,Google,1,1,1,0,0,none,0
101272,2026-08-11,before,new,Android,X,1,1,1,1,1,none,4745
101273,2026-08-11,before,heavy,iOS,Instagram,1,1,0,0,0,none,0
101274,2026-08-11,before,light,iOS,X,1,1,1,1,1,none,5823
101275,2026-08-11,before,heavy,iOS,Google,1,0,0,0,0,none,0
101276,2026-08-11,before,new,iOS,Direct,1,0,0,0,0,none,0
101277,2026-08-11,before,light,PC,Instagram,1,0,0,0,0,none,0
101278,2026-08-11,before,light,PC,Google,1,1,0,0,0,none,0
101279,2026-08-11,before,light,PC,Instagram,1,0,0,0,0,none,0
101280,2026-08-11,before,new,Android,Direct,1,1,1,0,0,none,0
